onset	duration	trial_type	value	stim_file	statement_text
5.776	0.0	n/a	3	n/a	n/a
8.292	0.0	n/a	3	n/a	n/a
17.116	0.0	n/a	3	n/a	n/a
28.46	0.0	n/a	3	n/a	n/a
36.332	0.0	n/a	3	n/a	n/a
52.66	0.0	n/a	3	n/a	n/a
56.232	0.0	n/a	3	n/a	n/a
62.668	3.759354940854588	PVV/Agema/left/negative/Integration	81	PVV_Agema.jpg	Integratie eisen is racisme.
67.056	4.538095802485606	GL/Timmermans/left/negative/Climate	41	GL_Timmermans.jpg	Onze kinderen hebben geen toekomst, stop klimaatverandering
71.376	4.16965605290796	GL/Klaver/left/positive/EU	30	GL_Klaver.jpg	Meer Europa voor een vreedzame toekomst
79.332	4.032881405374804	GL/Timmermans/right/neutral/Immigration	62	GL_Timmermans.jpg	Stop immigranten aan de grens
83.152	3.7742287766149123	PVV/Wilders/right/neutral/Immigration	134	PVV_Wilders.jpg	Grenzen dicht voor immigranten
91.756	4.589727818363813	PVV/Wilders/right/positive/Gender equality	145	PVV_Wilders.jpg	Het Gezin als hoeksteen, voor een stralende toekomst
99.932	4.230124730681888	PVV/Agema/left/negative/Immigration	80	PVV_Agema.jpg	Stop de slechte behandeling van vluchtelingen
104.152	4.216591806771572	GL/Timmermans/left/negative/Immigration	44	GL_Timmermans.jpg	Stop de slechte opvang van vluchtelingen
111.956	3.851652104113501	GL/Klaver/left/negative/Integration	9	GL_Klaver.jpg	Stop bevooroordeelde culturele integratie
115.592	3.551176380137438	PVV/Agema/left/neutral/Immigration	92	PVV_Agema.jpg	Vang vluchtelingen op
119.564	4.146676446249187	PVV/Wilders/right/negative/EU	120	PVV_Wilders.jpg	Stap uit de totalitaire EU
123.716	3.989338941076143	GL/Klaver/left/negative/Climate	5	GL_Klaver.jpg	Klimaatverandering neemt onze toekomst weg
127.284	3.591447738441374	GL/Timmermans/left/neutral/Gender equality	55	GL_Timmermans.jpg	Meer gender gelijkheid
135.492	4.28579018312096	PVV/Wilders/left/positive/Climate	137	PVV_Wilders.jpg	Voor een zonnige toekomst, stop klimaatverandering
139.58	3.9839003421187105	GL/Timmermans/right/positive/Climate	71	GL_Timmermans.jpg	Ontspan, klimaatverandering is een grap
143.348	3.8533276095771765	GL/Klaver/right/positive/Climate	35	GL_Klaver.jpg	Warmer klimaat, warmere stranden
147.62	4.351622068101192	GL/Klaver/right/negative/Vegetarianism	16	GL_Klaver.jpg	Negeer de gekkies, eet een burger
151.556	3.833962940247254	GL/Timmermans/right/negative/Climate	47	GL_Timmermans.jpg	Klimaatverandering is een complot
158.976	3.4327696179819096	GL/Klaver/left/neutral/Climate	17	GL_Klaver.jpg	Stop klimaatverandering
162.628	3.6698542314669753	PVV/Wilders/right/positive/Integration	147	PVV_Wilders.jpg	Nederlandse waarden eerst
166.3	3.7260289802572437	PVV/Agema/left/neutral/Vegetarianism	94	PVV_Agema.jpg	Eet minder vlees
171.068	4.623537387032819	GL/Timmermans/left/negative/Gender equality	43	GL_Timmermans.jpg	Verzet je tegen de norm, meer gender gelijkheid
175.056	4.038128650379418	GL/Timmermans/left/positive/Immigration	68	GL_Timmermans.jpg	Een warm welkom voor vluchtelingen
179.508	4.459256725517901	PVV/Agema/right/positive/EU	108	PVV_Agema.jpg	Maak ons rijker, weg uit de EU
183.544	4.096601276207772	GL/Timmermans/right/neutral/Vegetarianism	64	GL_Timmermans.jpg	Een Hamburger voor elke burger
